parcel_id,stop_id,suburb,package_type,service_class,length_cm,width_cm,height_cm,weight_kg,cube_litres,manifest_date
AP20250602012849,S06550,Bondi,small_satchel,ATL,26.9,17.7,2.8,0.42,1.33,2025-06-02
AP20250602012850,S06551,Bondi,medium_parcel,ATL,42.8,36.3,24.1,5.02,37.44,2025-06-02
AP20250602012851,S06551,Bondi,medium_parcel,CARD,44.1,34.7,26.1,4.62,39.94,2025-06-02
AP20250602012852,S06552,Bondi,medium_satchel,CARD,34.8,20.7,5.6,0.9,4.03,2025-06-02
AP20250602012853,S06553,Bondi,small_satchel,ATL,23.6,19.3,3.3,0.34,1.5,2025-06-02
AP20250602012854,S06553,Bondi,small_parcel,ATL,30.5,25.9,19.8,1.74,15.64,2025-06-02
AP20250602012855,S06554,Bondi,medium_satchel,CARD,34.5,22.1,6.3,0.83,4.8,2025-06-02
AP20250602012856,S06554,Bondi,large_parcel,SIG,65.5,46.2,33.1,9.56,100.16,2025-06-02
AP20250602012857,S06555,Bondi,medium_satchel,ATL,31.3,22.7,6.5,0.92,4.62,2025-06-02
AP20250602012858,S06555,Bondi,medium_satchel,ATL,33.9,20.6,5.5,0.99,3.84,2025-06-02
AP20250602012859,S06556,Bondi,medium_parcel,SIG,47.8,37.8,25.6,4.95,46.26,2025-06-02
AP20250602012860,S06556,Bondi,small_parcel,CARD,32.4,25.7,19.7,2.28,16.4,2025-06-02
AP20250602012861,S06557,Bondi,extra_large,CARD,74.9,55.4,43.2,16.57,179.26,2025-06-02
AP20250602012862,S06557,Bondi,small_satchel,ATL,23.1,18.6,3.2,0.45,1.37,2025-06-02
AP20250602012863,S06558,Bondi,medium_parcel,CARD,42.0,34.6,25.8,4.54,37.49,2025-06-02
AP20250602012864,S06559,Bondi,small_parcel,ATL,34.9,28.5,17.7,1.8,17.61,2025-06-02
AP20250602012865,S06559,Bondi,medium_satchel,ATL,33.2,21.4,6.6,0.94,4.69,2025-06-02
AP20250602012866,S06560,Bondi,small_parcel,ATL,31.1,24.9,16.4,2.2,12.7,2025-06-02
AP20250602012867,S06560,Bondi,small_parcel,ATL,33.2,29.6,17.1,1.84,16.8,2025-06-02
AP20250602012868,S06561,Bondi,small_parcel,SIG,31.2,28.8,18.6,1.75,16.71,2025-06-02
AP20250602012869,S06562,Bondi,small_satchel,ATL,27.3,17.0,2.7,0.38,1.25,2025-06-02
AP20250602012870,S06563,Bondi,medium_parcel,ATL,43.0,35.0,28.0,4.83,42.14,2025-06-02
AP20250602012871,S06564,Bondi,small_parcel,ATL,30.6,28.8,19.3,1.81,17.01,2025-06-02
AP20250602012872,S06564,Bondi,medium_satchel,ATL,33.0,21.5,6.2,0.81,4.4,2025-06-02
AP20250602012873,S06565,Bondi,small_satchel,ATL,26.2,19.8,3.1,0.38,1.61,2025-06-02
AP20250602012874,S06566,Bondi,large_parcel,ATL,62.4,41.5,36.3,10.13,94.0,2025-06-02
AP20250602012875,S06567,Bondi,medium_satchel,ATL,32.4,23.2,6.2,0.87,4.66,2025-06-02
AP20250602012876,S06568,Bondi,medium_parcel,ATL,45.9,35.3,27.0,5.19,43.75,2025-06-02
AP20250602012877,S06568,Bondi,small_satchel,ATL,25.4,17.5,3.2,0.42,1.42,2025-06-02
AP20250602012878,S06569,Bondi,medium_satchel,SIG,30.6,21.6,6.0,0.91,3.97,2025-06-02
AP20250602012879,S06570,Bondi,small_parcel,ATL,29.6,25.4,17.5,1.96,13.16,2025-06-02
AP20250602012880,S06571,Bondi,small_satchel,ATL,26.0,16.9,2.8,0.38,1.23,2025-06-02
AP20250602012881,S06571,Bondi,medium_parcel,ATL,42.1,36.7,27.3,4.4,42.18,2025-06-02
AP20250602012882,S06571,Bondi,small_satchel,SIG,26.4,18.1,2.9,0.35,1.39,2025-06-02
AP20250602012883,S06572,Bondi,medium_satchel,ATL,32.6,20.5,5.5,0.82,3.68,2025-06-02
AP20250602012884,S06573,Bondi,small_satchel,ATL,26.9,19.0,3.3,0.42,1.69,2025-06-02
AP20250602012885,S06573,Bondi,medium_satchel,ATL,34.1,23.2,5.6,1.03,4.43,2025-06-02
AP20250602012886,S06574,Bondi,large_parcel,SIG,61.8,44.4,32.8,8.86,90.0,2025-06-02
AP20250602012887,S06575,Bondi,small_satchel,ATL,26.6,18.3,2.7,0.43,1.31,2025-06-02
AP20250602012888,S06576,Bondi,large_parcel,SIG,58.6,47.3,31.6,8.7,87.59,2025-06-02
AP20250602012889,S06576,Bondi,small_satchel,ATL,25.6,17.8,3.3,0.41,1.5,2025-06-02
AP20250602012890,S06576,Bondi,medium_satchel,CARD,30.0,22.2,6.1,0.89,4.06,2025-06-02
AP20250602012891,S06577,Bondi,large_parcel,ATL,64.8,45.5,36.2,10.79,106.73,2025-06-02
AP20250602012892,S06578,Bondi,small_satchel,ATL,25.0,17.4,3.0,0.37,1.3,2025-06-02
AP20250602012893,S06578,Bondi,medium_satchel,ATL,33.3,21.1,6.1,0.87,4.29,2025-06-02
AP20250602012894,S06578,Bondi,small_satchel,ATL,27.5,16.6,2.9,0.36,1.32,2025-06-02
AP20250602012895,S06578,Bondi,small_parcel,ATL,34.0,27.6,20.1,1.71,18.86,2025-06-02
AP20250602012896,S06579,Bondi,medium_parcel,ATL,46.6,33.6,23.5,4.48,36.8,2025-06-02
AP20250602012897,S06580,Bondi,medium_satchel,ATL,32.0,20.5,6.3,0.79,4.13,2025-06-02
AP20250602012898,S06581,Bondi,small_satchel,ATL,25.0,17.5,3.3,0.34,1.44,2025-06-02
AP20250602012899,S06581,Bondi,small_parcel,CARD,33.8,25.7,16.2,1.78,14.07,2025-06-02
AP20250602012900,S06582,Bondi,small_satchel,SIG,26.4,16.9,2.8,0.41,1.25,2025-06-02
AP20250602012901,S06583,Bondi,medium_parcel,CARD,42.2,36.6,24.4,5.25,37.69,2025-06-02
AP20250602012902,S06584,Bondi,medium_satchel,ATL,31.2,22.4,5.9,0.83,4.12,2025-06-02
AP20250602012903,S06585,Bondi,medium_parcel,ATL,47.7,32.8,24.9,5.34,38.96,2025-06-02
AP20250602012904,S06586,Bondi,medium_satchel,CARD,29.5,20.8,6.1,1.03,3.74,2025-06-02
AP20250602012905,S06587,Bondi,medium_parcel,ATL,44.3,33.6,25.3,4.58,37.66,2025-06-02
AP20250602012906,S06587,Bondi,small_parcel,ATL,29.5,27.4,18.2,2.18,14.71,2025-06-02
AP20250602012907,S06587,Bondi,medium_satchel,SIG,30.8,20.4,6.1,1.0,3.83,2025-06-02
AP20250602012908,S06588,Bondi,medium_satchel,CARD,34.2,21.7,6.2,0.91,4.6,2025-06-02
AP20250602012909,S06589,Bondi,small_satchel,ATL,24.3,16.8,3.0,0.45,1.22,2025-06-02
AP20250602012910,S06590,Bondi,large_parcel,SIG,55.7,48.0,35.7,10.18,95.45,2025-06-02
AP20250602012911,S06590,Bondi,small_satchel,ATL,23.9,19.7,2.7,0.44,1.27,2025-06-02
AP20250602012912,S06591,Bondi,small_satchel,ATL,24.3,17.1,3.3,0.35,1.37,2025-06-02
AP20250602012913,S06591,Bondi,medium_satchel,ATL,30.2,23.0,6.7,0.89,4.65,2025-06-02
AP20250602012914,S06591,Bondi,medium_parcel,CARD,44.7,34.7,25.3,4.72,39.24,2025-06-02
AP20250602012915,S06591,Bondi,small_satchel,SIG,23.3,16.8,3.2,0.41,1.25,2025-06-02
AP20250602012916,S06591,Bondi,medium_satchel,SIG,31.6,22.5,6.0,0.86,4.27,2025-06-02
AP20250602012917,S06591,Bondi,small_parcel,SIG,31.2,29.4,18.9,1.7,17.34,2025-06-02
AP20250602012918,S06591,Bondi,small_satchel,CARD,23.5,19.2,3.3,0.39,1.49,2025-06-02
AP20250602012919,S06592,Bondi,small_satchel,ATL,26.6,19.3,3.0,0.44,1.54,2025-06-02
AP20250602012920,S06593,Bondi,medium_parcel,ATL,47.4,37.0,22.5,4.4,39.46,2025-06-02
AP20250602012921,S06593,Bondi,small_satchel,ATL,23.3,18.9,3.1,0.4,1.37,2025-06-02
AP20250602012922,S06594,Bondi,small_parcel,ATL,34.5,25.8,20.1,2.29,17.89,2025-06-02
AP20250602012923,S06595,Bondi,small_satchel,ATL,24.3,18.4,2.8,0.35,1.25,2025-06-02
AP20250602012924,S06595,Bondi,medium_parcel,SIG,45.5,38.2,25.3,5.01,43.97,2025-06-02
AP20250602012925,S06596,Bondi,medium_satchel,ATL,31.6,22.2,6.4,0.82,4.49,2025-06-02
AP20250602012926,S06596,Bondi,medium_satchel,ATL,32.1,22.8,5.7,0.98,4.17,2025-06-02
AP20250602012927,S06597,Bondi,small_satchel,SIG,23.7,17.5,3.0,0.39,1.24,2025-06-02
AP20250602012928,S06598,Bondi,small_parcel,ATL,34.2,28.0,17.7,1.76,16.95,2025-06-02
AP20250602012929,S06599,Bondi,small_satchel,ATL,25.6,17.1,3.3,0.45,1.44,2025-06-02
AP20250602012930,S06599,Bondi,medium_satchel,CARD,30.1,21.2,6.5,0.96,4.15,2025-06-02
AP20250602012931,S06600,Bondi,small_satchel,SIG,27.4,18.4,3.3,0.35,1.66,2025-06-02
AP20250602012932,S06600,Bondi,medium_satchel,ATL,29.6,21.6,5.9,0.8,3.77,2025-06-02
AP20250602012933,S06601,Bondi,small_satchel,SIG,24.1,17.0,2.7,0.39,1.11,2025-06-02
AP20250602012934,S06602,Bondi,medium_satchel,ATL,30.3,23.8,5.8,0.96,4.18,2025-06-02
AP20250602012935,S06603,Bondi,medium_parcel,ATL,47.4,33.4,25.0,4.46,39.58,2025-06-02
AP20250602012936,S06604,Bondi,small_satchel,ATL,24.1,17.6,3.2,0.43,1.36,2025-06-02
AP20250602012937,S06604,Bondi,medium_parcel,ATL,44.4,37.8,24.9,5.18,41.79,2025-06-02
AP20250602012938,S06605,Bondi,small_satchel,CARD,24.8,17.6,3.1,0.43,1.35,2025-06-02
AP20250602012939,S06605,Bondi,medium_satchel,ATL,32.8,23.9,6.3,1.03,4.94,2025-06-02
AP20250602012940,S06606,Bondi,small_parcel,CARD,29.9,27.8,17.6,1.83,14.63,2025-06-02
AP20250602012941,S06607,Bondi,small_satchel,SIG,23.1,17.0,3.2,0.34,1.26,2025-06-02
AP20250602012942,S06607,Bondi,medium_satchel,ATL,30.8,22.0,5.4,0.84,3.66,2025-06-02
AP20250602012943,S06607,Bondi,medium_satchel,ATL,33.6,21.8,6.3,0.96,4.61,2025-06-02
AP20250602012944,S06608,Bondi,small_satchel,CARD,25.4,17.6,3.1,0.39,1.39,2025-06-02
AP20250602012945,S06608,Bondi,small_satchel,ATL,26.0,18.1,3.1,0.44,1.46,2025-06-02
AP20250602012946,S06609,Bondi,small_satchel,ATL,23.2,18.0,2.9,0.34,1.21,2025-06-02
AP20250602012947,S06609,Bondi,small_parcel,ATL,34.5,26.8,17.4,1.74,16.09,2025-06-02
AP20250602012948,S06610,Bondi,large_parcel,CARD,60.2,43.3,34.5,8.71,89.93,2025-06-02
AP20250602012949,S06610,Bondi,medium_satchel,ATL,31.6,23.6,6.3,0.97,4.7,2025-06-02
AP20250602012950,S06611,Bondi,small_satchel,CARD,26.2,17.6,3.3,0.46,1.52,2025-06-02
AP20250602012951,S06612,Bondi,small_satchel,ATL,26.7,17.3,2.8,0.45,1.29,2025-06-02
AP20250602012952,S06613,Bondi,medium_satchel,SIG,32.9,22.7,6.3,0.83,4.71,2025-06-02
AP20250602012953,S06614,Bondi,small_parcel,ATL,31.2,25.9,16.7,1.82,13.49,2025-06-02
AP20250602012954,S06615,Bondi,large_parcel,SIG,57.9,42.7,38.4,10.66,94.94,2025-06-02
AP20250602012955,S06616,Bondi,large_parcel,CARD,65.0,44.6,33.6,9.94,97.41,2025-06-02
AP20250602012956,S06616,Bondi,medium_satchel,ATL,32.7,23.4,6.2,0.85,4.74,2025-06-02
AP20250602012957,S06617,Bondi,medium_satchel,ATL,29.9,23.9,5.6,0.81,4.0,2025-06-02
AP20250602012958,S06618,Bondi,small_parcel,ATL,34.5,27.8,17.1,1.99,16.4,2025-06-02
AP20250602012959,S06618,Bondi,small_parcel,CARD,33.9,29.2,18.6,2.26,18.41,2025-06-02
AP20250602012960,S06618,Bondi,medium_satchel,CARD,32.7,24.1,6.0,0.98,4.73,2025-06-02
AP20250602012961,S06619,Bondi,small_satchel,SIG,25.0,17.7,3.2,0.4,1.42,2025-06-02
AP20250602012962,S06620,Bondi,medium_satchel,ATL,34.6,22.6,5.6,0.94,4.38,2025-06-02
AP20250602012963,S06621,Bondi,small_satchel,ATL,25.4,17.9,3.2,0.45,1.45,2025-06-02
AP20250602012964,S06622,Bondi,small_parcel,ATL,31.7,28.9,16.7,2.13,15.3,2025-06-02
AP20250602012965,S06623,Bondi,small_parcel,ATL,32.0,26.3,17.0,1.8,14.31,2025-06-02
AP20250602012966,S06623,Bondi,small_parcel,ATL,34.2,27.2,17.1,1.78,15.91,2025-06-02
AP20250602012967,S06623,Bondi,medium_parcel,ATL,45.8,37.6,23.9,4.54,41.16,2025-06-02
AP20250602012968,S06623,Bondi,large_parcel,CARD,59.8,48.1,38.5,9.44,110.74,2025-06-02
AP20250602012969,S06623,Bondi,small_satchel,ATL,23.1,18.3,2.9,0.42,1.23,2025-06-02
AP20250602012970,S06623,Bondi,small_satchel,ATL,27.5,17.2,3.3,0.39,1.56,2025-06-02
AP20250602012971,S06624,Bondi,medium_satchel,SIG,34.1,20.4,6.0,0.89,4.17,2025-06-02
AP20250602012972,S06625,Bondi,small_parcel,ATL,33.9,29.5,18.2,1.85,18.2,2025-06-02
AP20250602012973,S06625,Bondi,small_parcel,CARD,30.8,26.3,18.7,2.14,15.15,2025-06-02
AP20250602012974,S06626,Bondi,small_satchel,ATL,23.9,17.3,2.8,0.38,1.16,2025-06-02
AP20250602012975,S06627,Bondi,extra_large,SIG,77.9,58.4,44.7,18.28,203.36,2025-06-02
AP20250602012976,S06628,Bondi,small_parcel,ATL,29.4,26.4,19.4,1.83,15.06,2025-06-02
AP20250602012977,S06629,Bondi,large_parcel,ATL,65.0,42.6,36.8,9.2,101.9,2025-06-02
AP20250602012978,S06629,Bondi,small_satchel,SIG,25.8,18.4,2.8,0.39,1.33,2025-06-02
AP20250602012979,S06630,Bondi,small_satchel,ATL,24.0,18.5,3.3,0.34,1.47,2025-06-02
AP20250602012980,S06631,Bondi,medium_parcel,ATL,43.8,34.5,25.3,5.25,38.23,2025-06-02
AP20250602012981,S06631,Bondi,extra_large,ATL,81.7,55.5,44.5,19.15,201.78,2025-06-02
AP20250602012982,S06632,Bondi,medium_parcel,ATL,46.7,34.9,25.1,4.4,40.91,2025-06-02
AP20250602012983,S06633,Bondi,small_satchel,ATL,23.6,17.1,3.2,0.4,1.29,2025-06-02
AP20250602012984,S06634,Bondi,medium_parcel,ATL,42.1,32.7,26.2,4.75,36.07,2025-06-02
AP20250602012985,S06635,Bondi,small_parcel,SIG,31.6,26.4,19.6,1.84,16.35,2025-06-02
AP20250602012986,S06636,Bondi,small_satchel,ATL,26.3,16.8,2.9,0.35,1.28,2025-06-02
AP20250602012987,S06637,Bondi,small_parcel,ATL,33.0,25.5,17.4,1.98,14.64,2025-06-02
AP20250602012988,S06638,Bondi,small_parcel,ATL,32.0,26.5,17.2,1.83,14.59,2025-06-02
AP20250602012989,S06639,Bondi,small_satchel,ATL,27.4,19.7,3.3,0.39,1.78,2025-06-02
AP20250602012990,S06640,Bondi,small_satchel,SIG,25.2,16.7,3.3,0.36,1.39,2025-06-02
AP20250602012991,S06641,Bondi,small_parcel,ATL,33.5,27.6,16.4,1.99,15.16,2025-06-02
AP20250602012992,S06642,Bondi,medium_satchel,ATL,31.3,22.0,6.1,0.91,4.2,2025-06-02
AP20250602012993,S06643,Bondi,small_parcel,ATL,30.3,24.9,17.4,1.78,13.13,2025-06-02
AP20250602012994,S06644,Bondi,small_satchel,SIG,24.2,19.1,2.8,0.39,1.29,2025-06-02
AP20250602012995,S06645,Bondi,small_parcel,CARD,30.6,29.6,17.4,2.29,15.76,2025-06-02
AP20250602012996,S06646,Bondi,medium_satchel,CARD,29.6,20.3,6.0,1.01,3.61,2025-06-02
AP20250602012997,S06646,Bondi,medium_satchel,ATL,33.7,20.4,5.8,0.8,3.99,2025-06-02
AP20250602012998,S06646,Bondi,large_parcel,SIG,63.6,43.0,37.9,10.27,103.65,2025-06-02
AP20250602012999,S06647,Bondi,large_parcel,ATL,58.4,46.8,38.1,9.45,104.13,2025-06-02
AP20250602013000,S06647,Bondi,small_parcel,ATL,30.7,25.6,17.3,1.79,13.6,2025-06-02
AP20250602013001,S06648,Bondi,large_parcel,SIG,62.8,49.4,38.2,10.8,118.51,2025-06-02
AP20250602013002,S06648,Bondi,large_parcel,CARD,59.7,48.3,36.5,10.18,105.25,2025-06-02
AP20250602013003,S06649,Bondi,medium_satchel,CARD,33.9,22.3,5.7,0.83,4.31,2025-06-02
AP20250602013004,S06649,Bondi,small_parcel,SIG,30.6,28.8,19.0,1.75,16.74,2025-06-02
AP20250602013005,S06650,Bondi,medium_satchel,SIG,33.8,22.7,5.4,0.85,4.14,2025-06-02
AP20250602013006,S06650,Bondi,medium_parcel,SIG,42.0,34.3,25.7,5.64,37.02,2025-06-02
AP20250602013007,S06651,Bondi,small_satchel,ATL,26.9,16.6,2.9,0.45,1.29,2025-06-02
AP20250602013008,S06652,Bondi,extra_large,SIG,82.8,57.4,39.1,17.78,185.83,2025-06-02
AP20250602013009,S06653,Bondi,extra_large,ATL,75.4,57.3,41.4,17.97,178.87,2025-06-02
AP20250602013010,S06653,Bondi,small_parcel,ATL,34.4,25.1,19.7,2.2,17.01,2025-06-02
AP20250602013011,S06654,Bondi,medium_satchel,ATL,30.6,22.2,5.7,0.96,3.87,2025-06-02
AP20250602013012,S06655,Bondi,medium_parcel,ATL,45.7,32.9,27.2,4.4,40.9,2025-06-02
AP20250602013013,S06656,Bondi,medium_satchel,SIG,31.8,20.7,5.7,0.84,3.75,2025-06-02
AP20250602013014,S06657,Bondi,small_parcel,SIG,31.3,26.8,18.0,2.03,15.1,2025-06-02
AP20250602013015,S06657,Bondi,medium_satchel,SIG,32.3,22.8,6.6,1.03,4.86,2025-06-02
AP20250602013016,S06658,Bondi,small_parcel,ATL,33.0,29.7,18.9,1.75,18.52,2025-06-02
AP20250602013017,S06659,Bondi,small_satchel,ATL,26.5,18.7,2.9,0.4,1.44,2025-06-02
AP20250602013018,S06659,Bondi,medium_parcel,SIG,41.9,38.2,25.9,5.31,41.46,2025-06-02
AP20250602013019,S06660,Bondi,medium_satchel,ATL,29.5,21.3,6.0,0.83,3.77,2025-06-02
AP20250602013020,S06661,Bondi,small_satchel,ATL,23.1,19.3,2.8,0.43,1.25,2025-06-02
AP20250602013021,S06661,Bondi,medium_satchel,ATL,34.5,21.5,6.6,1.03,4.9,2025-06-02
AP20250602013022,S06661,Bondi,small_parcel,ATL,34.0,26.7,19.6,2.29,17.79,2025-06-02
AP20250602013023,S06662,Bondi,small_satchel,ATL,27.3,18.5,3.2,0.42,1.62,2025-06-02
AP20250602013024,S06663,Bondi,medium_satchel,ATL,32.3,21.0,6.7,0.99,4.54,2025-06-02
AP20250602013025,S06664,Bondi,medium_satchel,CARD,31.7,23.1,5.9,1.03,4.32,2025-06-02
AP20250602013026,S06665,Bondi,medium_parcel,SIG,49.1,35.1,26.9,5.04,46.36,2025-06-02
AP20250602013027,S06666,Bondi,large_parcel,ATL,59.7,44.3,34.8,10.34,92.04,2025-06-02
AP20250602013028,S06666,Bondi,small_satchel,ATL,23.9,17.5,2.7,0.42,1.13,2025-06-02
AP20250602013029,S06666,Bondi,small_satchel,SIG,26.0,17.2,3.3,0.38,1.48,2025-06-02
AP20250602013030,S06666,Bondi,small_satchel,SIG,25.1,16.9,3.0,0.45,1.27,2025-06-02
AP20250602013031,S06666,Bondi,small_satchel,ATL,26.0,16.6,3.3,0.37,1.42,2025-06-02
AP20250602013032,S06666,Bondi,medium_parcel,SIG,41.7,37.8,25.9,4.53,40.83,2025-06-02
AP20250602013033,S06666,Bondi,small_parcel,ATL,31.1,25.5,17.6,2.07,13.96,2025-06-02
AP20250602013034,S06666,Bondi,small_parcel,CARD,31.5,25.6,17.1,1.84,13.79,2025-06-02
AP20250602013035,S06666,Bondi,small_satchel,ATL,24.4,17.9,3.4,0.39,1.48,2025-06-02
AP20250602013036,S06667,Bondi,medium_parcel,CARD,45.9,37.3,22.9,4.5,39.21,2025-06-02
AP20250602013037,S06667,Bondi,small_parcel,ATL,30.4,26.8,19.1,1.82,15.56,2025-06-02
AP20250602013038,S06667,Bondi,medium_satchel,ATL,33.5,20.7,5.8,0.94,4.02,2025-06-02
AP20250602013039,S06667,Bondi,small_satchel,ATL,27.4,17.4,3.1,0.38,1.48,2025-06-02
AP20250602013040,S06667,Bondi,small_satchel,ATL,24.5,17.8,2.9,0.43,1.26,2025-06-02
AP20250602013041,S06668,Bondi,small_satchel,ATL,24.9,17.4,3.1,0.43,1.34,2025-06-02
AP20250602013042,S06669,Bondi,small_satchel,ATL,23.3,19.7,3.0,0.4,1.38,2025-06-02
AP20250602013043,S06670,Bondi,medium_satchel,CARD,33.4,21.2,5.9,0.79,4.18,2025-06-02
AP20250602013044,S06671,Bondi,medium_parcel,ATL,48.4,35.2,25.6,5.4,43.61,2025-06-02
AP20250602013045,S06671,Bondi,small_satchel,ATL,24.2,17.6,3.3,0.45,1.41,2025-06-02
AP20250602013046,S06672,Bondi,small_satchel,SIG,24.0,16.9,3.2,0.45,1.3,2025-06-02
AP20250602013047,S06672,Bondi,medium_satchel,ATL,33.6,23.8,6.3,0.92,5.04,2025-06-02
AP20250602013048,S06672,Bondi,medium_parcel,CARD,48.3,34.7,26.2,4.72,43.91,2025-06-02
AP20250602013049,S06673,Bondi,medium_satchel,CARD,30.3,22.5,5.6,0.87,3.82,2025-06-02
AP20250602013050,S06673,Bondi,extra_large,SIG,76.4,59.1,38.1,17.52,172.03,2025-06-02
AP20250602013051,S06674,Bondi,small_satchel,CARD,24.9,19.3,3.2,0.38,1.54,2025-06-02
AP20250602013052,S06675,Bondi,small_satchel,ATL,23.6,17.1,3.3,0.37,1.33,2025-06-02
AP20250602013053,S06675,Bondi,small_satchel,CARD,25.8,18.4,3.0,0.44,1.42,2025-06-02
AP20250602013054,S06676,Bondi,medium_satchel,ATL,35.0,21.0,6.1,0.96,4.48,2025-06-02
AP20250602013055,S06676,Bondi,small_satchel,SIG,25.9,19.6,2.8,0.42,1.42,2025-06-02
AP20250602013056,S06677,Bondi,medium_parcel,SIG,42.4,35.8,27.4,5.58,41.59,2025-06-02
AP20250602013057,S06678,Bondi,medium_satchel,ATL,33.6,23.7,6.6,0.83,5.26,2025-06-02
AP20250602013058,S06679,Bondi,small_satchel,ATL,26.6,16.9,2.9,0.41,1.3,2025-06-02
AP20250602013059,S06679,Bondi,small_satchel,CARD,25.1,18.9,3.0,0.37,1.42,2025-06-02
AP20250602013060,S06680,Bondi,medium_satchel,ATL,31.2,20.5,5.6,0.79,3.58,2025-06-02
AP20250602013061,S06680,Bondi,small_parcel,ATL,29.9,25.0,19.0,2.14,14.2,2025-06-02
AP20250602013062,S06681,Bondi,medium_satchel,ATL,34.4,20.8,5.7,0.93,4.08,2025-06-02
AP20250602013063,S06682,Bondi,small_parcel,ATL,31.2,28.4,18.2,1.7,16.13,2025-06-02
AP20250602013064,S06683,Bondi,small_satchel,ATL,25.3,18.3,2.9,0.39,1.34,2025-06-02
AP20250602013065,S06684,Bondi,small_satchel,ATL,23.7,19.1,2.7,0.41,1.22,2025-06-02
AP20250602013066,S06684,Bondi,small_parcel,CARD,34.9,29.5,17.7,1.87,18.22,2025-06-02
AP20250602013067,S06684,Bondi,medium_parcel,SIG,46.2,36.4,25.9,4.94,43.56,2025-06-02
AP20250602013068,S06685,Bondi,large_parcel,SIG,61.2,46.4,35.5,10.78,100.81,2025-06-02
AP20250602013069,S06685,Bondi,medium_satchel,ATL,32.8,23.9,6.6,1.0,5.17,2025-06-02
AP20250602013070,S06685,Bondi,small_parcel,SIG,29.8,28.8,18.5,2.02,15.88,2025-06-02
AP20250602013071,S06686,Bondi,medium_parcel,SIG,48.2,37.9,27.6,4.29,50.42,2025-06-02
AP20250602013072,S06686,Bondi,small_satchel,ATL,23.9,16.9,3.3,0.36,1.33,2025-06-02
AP20250602013073,S06686,Bondi,small_parcel,ATL,31.1,26.9,17.7,2.0,14.81,2025-06-02
AP20250602013074,S06686,Bondi,small_satchel,ATL,24.9,16.9,2.9,0.41,1.22,2025-06-02
AP20250602013075,S06687,Bondi,small_parcel,SIG,35.0,26.7,17.3,1.74,16.17,2025-06-02
AP20250602013076,S06687,Bondi,small_satchel,ATL,26.5,18.9,2.8,0.44,1.4,2025-06-02
AP20250602013077,S06688,Bondi,extra_large,SIG,88.0,59.7,42.0,15.55,220.65,2025-06-02
AP20250602013078,S06689,Bondi,small_satchel,ATL,23.8,18.0,3.1,0.45,1.33,2025-06-02
AP20250602013079,S06689,Bondi,large_parcel,ATL,56.3,47.7,37.9,10.24,101.78,2025-06-02
AP20250602013080,S06690,Bondi,small_satchel,ATL,26.3,18.1,3.3,0.4,1.57,2025-06-02
AP20250602013081,S06691,Bondi,medium_satchel,SIG,32.8,21.4,5.6,0.99,3.93,2025-06-02
AP20250602013082,S06692,Bondi,small_satchel,CARD,23.0,17.5,2.9,0.35,1.17,2025-06-02
AP20250602013083,S06693,Bondi,small_parcel,ATL,30.6,27.8,18.7,1.96,15.91,2025-06-02
AP20250602013084,S06694,Bondi,medium_satchel,CARD,30.2,22.2,5.7,0.78,3.82,2025-06-02
AP20250602013085,S06695,Bondi,medium_parcel,CARD,45.2,34.1,23.0,4.57,35.45,2025-06-02
AP20250602013086,S06695,Bondi,small_satchel,ATL,25.5,18.5,3.2,0.38,1.51,2025-06-02
AP20250602013087,S06696,Bondi,small_parcel,ATL,30.3,26.2,16.6,2.01,13.18,2025-06-02
AP20250602013088,S06696,Bondi,medium_satchel,ATL,30.5,23.7,6.6,0.89,4.77,2025-06-02
AP20250602013089,S06696,Bondi,small_satchel,ATL,24.0,17.4,2.8,0.45,1.17,2025-06-02
AP20250602013090,S06696,Bondi,small_parcel,ATL,30.6,29.7,17.2,2.0,15.63,2025-06-02
AP20250602013091,S06697,Bondi,small_parcel,SIG,31.7,25.9,16.8,2.17,13.79,2025-06-02
AP20250602013092,S06697,Bondi,small_satchel,SIG,24.9,16.7,2.8,0.41,1.16,2025-06-02
AP20250602013093,S06698,Bondi,extra_large,CARD,76.3,59.4,42.1,20.25,190.81,2025-06-02
AP20250602013094,S06698,Bondi,small_satchel,ATL,25.1,17.5,2.9,0.44,1.27,2025-06-02
AP20250602013095,S06698,Bondi,extra_large,CARD,75.2,65.3,36.7,19.43,180.22,2025-06-02
AP20250602013096,S06699,Bondi,medium_parcel,SIG,42.9,35.3,26.6,4.76,40.28,2025-06-02
AP20250602013097,S06700,Bondi,medium_parcel,ATL,45.3,33.3,24.7,5.63,37.26,2025-06-02
AP20250602013098,S06701,Bondi,small_satchel,ATL,25.5,17.0,2.8,0.35,1.21,2025-06-02
AP20250602013099,S06701,Bondi,small_parcel,CARD,35.0,29.2,18.4,2.19,18.8,2025-06-02
AP20250602013100,S06701,Bondi,small_satchel,ATL,23.1,18.2,2.9,0.41,1.22,2025-06-02
AP20250602013101,S06702,Bondi,medium_parcel,SIG,42.9,37.0,26.6,4.69,42.22,2025-06-02
AP20250602013102,S06703,Bondi,large_parcel,CARD,60.9,43.0,38.0,11.49,99.51,2025-06-02
AP20250602013103,S06704,Bondi,medium_satchel,SIG,32.7,21.2,5.6,0.87,3.88,2025-06-02
AP20250602013104,S06705,Bondi,small_parcel,ATL,31.0,28.5,20.0,2.17,17.67,2025-06-02
