stop_id,suburb,lat,lon,stop_type,address,zone_id,dominant_suburb
S06433,Bondi,-33.893758,151.274152,residential,"72 Gould St, Bondi NSW",Z0215,Bondi
S06434,Bondi,-33.888958,151.288157,apartment,"458 Lamrock Ave, Bondi NSW",Z0380,Bondi
S06435,Bondi,-33.888239,151.262749,apartment,"268 Notts Ave, Bondi NSW",Z0269,Bondi
S06436,Bondi,-33.889291,151.273524,residential,"488 Campbell Pde, Bondi NSW",Z0119,Bondi
S06437,Bondi,-33.889172,151.26643,residential,"130 Notts Ave, Bondi NSW",Z0140,Bondi
S06438,Bondi,-33.879116,151.289559,apartment,"474 Beach Rd, Bondi NSW",Z0059,Bondi
S06439,Bondi,-33.907607,151.295952,apartment,"6 Lamrock Ave, Bondi NSW",Z0127,Bondi
S06440,Bondi,-33.897297,151.276189,apartment,"74 Pacific Ave, Bondi NSW",Z0015,Bondi
S06441,Bondi,-33.885651,151.278734,apartment,"218 Gould St, Bondi NSW",Z0223,Bondi
S06442,Bondi,-33.895866,151.273367,apartment,"500 Curlewis St, Bondi NSW",Z0068,Bondi
S06443,Bondi,-33.888822,151.273019,residential,"6 Notts Ave, Bondi NSW",Z0028,Bondi
S06444,Bondi,-33.881621,151.275052,apartment,"470 Campbell Pde, Bondi NSW",Z0352,Bondi
S06445,Bondi,-33.876999,151.262159,apartment,"502 Pacific Ave, Bondi NSW",Z0242,Rose Bay
S06446,Bondi,-33.888903,151.280243,residential,"286 Campbell Pde, Bondi NSW",Z0426,Bondi
S06447,Bondi,-33.877994,151.265432,apartment,"496 Notts Ave, Bondi NSW",Z0260,Rose Bay
S06448,Bondi,-33.890123,151.271115,residential,"112 Blair St, Bondi NSW",Z0391,Bondi
S06449,Bondi,-33.894132,151.274599,residential,"122 Lamrock Ave, Bondi NSW",Z0215,Bondi
S06450,Bondi,-33.905288,151.267441,apartment,"136 Pacific Ave, Bondi NSW",Z0035,Bondi
S06451,Bondi,-33.90043,151.27968,apartment,"158 Blair St, Bondi NSW",Z0153,Bondi
S06452,Bondi,-33.891358,151.270021,apartment,"654 O'Brien St, Bondi NSW",Z0238,Bondi
S06453,Bondi,-33.891169,151.28389,apartment,"392 Beach Rd, Bondi NSW",Z0469,Bondi
S06454,Bondi,-33.889335,151.266459,apartment,"390 Gould St, Bondi NSW",Z0140,Bondi
S06455,Bondi,-33.874872,151.272798,residential,"46 Notts Ave, Bondi NSW",Z0387,Rose Bay
S06456,Bondi,-33.88464,151.264653,apartment,"28 Blair St, Bondi NSW",Z0023,Bondi
S06457,Bondi,-33.88416,151.283142,residential,"578 Lamrock Ave, Bondi NSW",Z0185,Bondi
S06458,Bondi,-33.874948,151.271502,apartment,"18 Blair St, Bondi NSW",Z0387,Rose Bay
S06459,Bondi,-33.894608,151.269286,residential,"280 O'Brien St, Bondi NSW",Z0452,Bondi
S06460,Bondi,-33.89598,151.27259,residential,"484 Hall St, Bondi NSW",Z0068,Bondi
S06461,Bondi,-33.880398,151.273314,residential,"506 Gould St, Bondi NSW",Z0352,Bondi
S06462,Bondi,-33.887028,151.277948,apartment,"454 Campbell Pde, Bondi NSW",Z0223,Bondi
S06463,Bondi,-33.891799,151.279152,apartment,"190 Beach Rd, Bondi NSW",Z0219,Bondi
S06464,Bondi,-33.891945,151.272936,apartment,"358 Beach Rd, Bondi NSW",Z0215,Bondi
S06465,Bondi,-33.892948,151.273948,residential,"6 Pacific Ave, Bondi NSW",Z0215,Bondi
S06466,Bondi,-33.892309,151.246338,residential,"368 Gould St, Bondi NSW",Z0394,Paddington
S06467,Bondi,-33.891425,151.270232,business,"92 O'Brien St, Bondi NSW",Z0238,Bondi
S06468,Bondi,-33.894077,151.287176,residential,"584 Campbell Pde, Bondi NSW",Z0492,Bondi
S06469,Bondi,-33.886401,151.278338,residential,"282 Gould St, Bondi NSW",Z0223,Bondi
S06470,Bondi,-33.884681,151.264642,apartment,"26 Gould St, Bondi NSW",Z0262,Bondi
S06471,Bondi,-33.896482,151.270812,apartment,"372 O'Brien St, Bondi NSW",Z0068,Bondi
S06472,Bondi,-33.883276,151.26893,residential,"170 Hall St, Bondi NSW",Z0527,Bondi
S06473,Bondi,-33.902842,151.283931,apartment,"86 Hall St, Bondi NSW",Z0200,Bondi
S06474,Bondi,-33.886866,151.283018,residential,"312 Hall St, Bondi NSW",Z0002,Bondi
S06475,Bondi,-33.886416,151.267271,residential,"368 Pacific Ave, Bondi NSW",Z0161,Bondi
S06476,Bondi,-33.892154,151.274389,business,"94 Hall St, Bondi NSW",Z0215,Bondi
S06477,Bondi,-33.890883,151.264096,residential,"412 Blair St, Bondi NSW",Z0269,Bondi
S06478,Bondi,-33.893501,151.26866,apartment,"420 Hall St, Bondi NSW",Z0452,Bondi
S06479,Bondi,-33.895969,151.268992,residential,"550 Pacific Ave, Bondi NSW",Z0330,Bondi
S06480,Bondi,-33.891395,151.26798,apartment,"166 Campbell Pde, Bondi NSW",Z0191,Bondi
S06481,Bondi,-33.896317,151.277596,apartment,"194 Hall St, Bondi NSW",Z0103,Bondi
S06482,Bondi,-33.881144,151.286442,residential,"358 O'Brien St, Bondi NSW",Z0059,Bondi
S06483,Bondi,-33.910323,151.273758,business,"296 Blair St, Bondi NSW",Z0126,Bondi
S06484,Bondi,-33.892611,151.264805,residential,"570 Beach Rd, Bondi NSW",Z0423,Bondi
S06485,Bondi,-33.908507,151.276173,apartment,"144 Blair St, Bondi NSW",Z0126,Bondi
S06486,Bondi,-33.900975,151.276185,apartment,"434 Pacific Ave, Bondi NSW",Z0365,Bondi
S06487,Bondi,-33.896591,151.272601,residential,"418 Notts Ave, Bondi NSW",Z0068,Bondi
S06488,Bondi,-33.879344,151.291032,apartment,"642 Campbell Pde, Bondi NSW",Z0059,Bondi
S06489,Bondi,-33.881017,151.276497,residential,"588 Hall St, Bondi NSW",Z0352,Bondi
S06490,Bondi,-33.890746,151.279464,business,"248 Gould St, Bondi NSW",Z0219,Bondi
S06491,Bondi,-33.890825,151.25412,apartment,"312 Campbell Pde, Bondi NSW",Z0425,Bondi
S06492,Bondi,-33.882063,151.265634,apartment,"66 Pacific Ave, Bondi NSW",Z0056,Bondi
S06493,Bondi,-33.881218,151.278925,residential,"538 Gould St, Bondi NSW",Z0529,Bondi
S06494,Bondi,-33.896573,151.276854,apartment,"432 Notts Ave, Bondi NSW",Z0103,Bondi
S06495,Bondi,-33.885345,151.270894,business,"202 Notts Ave, Bondi NSW",Z0528,Bondi
S06496,Bondi,-33.900008,151.278382,residential,"360 Pacific Ave, Bondi NSW",Z0153,Bondi
S06497,Bondi,-33.894905,151.282646,apartment,"254 Beach Rd, Bondi NSW",Z0167,Bondi
S06498,Bondi,-33.886052,151.270045,apartment,"666 Beach Rd, Bondi NSW",Z0528,Bondi
S06499,Bondi,-33.897319,151.268693,apartment,"338 Notts Ave, Bondi NSW",Z0330,Bondi
S06500,Bondi,-33.894595,151.271996,apartment,"610 Beach Rd, Bondi NSW",Z0068,Bondi
S06501,Bondi,-33.906329,151.278783,business,"270 O'Brien St, Bondi NSW",Z0126,Bondi
S06502,Bondi,-33.887343,151.269147,business,"584 Lamrock Ave, Bondi NSW",Z0161,Bondi
S06503,Bondi,-33.899343,151.281976,apartment,"186 Gould St, Bondi NSW",Z0033,Bondi
S06504,Bondi,-33.89879,151.269962,apartment,"442 Curlewis St, Bondi NSW",Z0082,Bondi
S06505,Bondi,-33.879203,151.269264,apartment,"310 Blair St, Bondi NSW",Z0323,Bondi
S06506,Bondi,-33.897586,151.295418,residential,"560 Lamrock Ave, Bondi NSW",Z0036,Bondi
S06507,Bondi,-33.884628,151.263189,residential,"398 Beach Rd, Bondi NSW",Z0023,Bondi
S06508,Bondi,-33.881507,151.281335,business,"674 Gould St, Bondi NSW",Z0526,Bondi
S06509,Bondi,-33.883144,151.258042,residential,"482 Hall St, Bondi NSW",Z0491,Rose Bay
S06510,Bondi,-33.893642,151.280224,residential,"196 Curlewis St, Bondi NSW",Z0298,Bondi
S06511,Bondi,-33.895245,151.298526,residential,"500 Curlewis St, Bondi NSW",Z0441,Bondi
S06512,Bondi,-33.89962,151.283813,apartment,"210 Hall St, Bondi NSW",Z0200,Bondi
S06513,Bondi,-33.907254,151.286343,residential,"522 Beach Rd, Bondi NSW",Z0127,Bondi
S06514,Bondi,-33.88445,151.273435,apartment,"258 Gould St, Bondi NSW",Z0314,Bondi
S06515,Bondi,-33.885305,151.28278,residential,"654 Curlewis St, Bondi NSW",Z0185,Bondi
S06516,Bondi,-33.887107,151.276538,apartment,"518 Lamrock Ave, Bondi NSW",Z0223,Bondi
S06517,Bondi,-33.916943,151.292534,apartment,"584 Blair St, Bondi NSW",Z0127,Bondi
S06518,Bondi,-33.892995,151.26434,apartment,"280 Pacific Ave, Bondi NSW",Z0423,Bondi
S06519,Bondi,-33.885734,151.284987,apartment,"30 Pacific Ave, Bondi NSW",Z0185,Bondi
S06520,Bondi,-33.879821,151.278149,apartment,"368 Lamrock Ave, Bondi NSW",Z0317,Bondi
S06521,Bondi,-33.88871,151.266085,business,"32 Blair St, Bondi NSW",Z0140,Bondi
S06522,Bondi,-33.889655,151.27183,apartment,"442 O'Brien St, Bondi NSW",Z0028,Bondi
S06523,Bondi,-33.89751,151.259891,residential,"126 Notts Ave, Bondi NSW",Z0093,Bondi
S06524,Bondi,-33.887993,151.244917,residential,"482 Curlewis St, Bondi NSW",Z0394,Paddington
S06525,Bondi,-33.893531,151.263504,apartment,"558 Lamrock Ave, Bondi NSW",Z0423,Bondi
S06526,Bondi,-33.897964,151.270808,apartment,"666 Hall St, Bondi NSW",Z0340,Bondi
S06527,Bondi,-33.901817,151.275031,business,"514 Pacific Ave, Bondi NSW",Z0524,Bondi
S06528,Bondi,-33.899911,151.262512,apartment,"370 Beach Rd, Bondi NSW",Z0261,Bondi
S06529,Bondi,-33.888476,151.271451,apartment,"152 Blair St, Bondi NSW",Z0028,Bondi
S06530,Bondi,-33.903891,151.276428,apartment,"54 Gould St, Bondi NSW",Z0524,Bondi
S06531,Bondi,-33.894047,151.269112,residential,"50 Blair St, Bondi NSW",Z0452,Bondi
S06532,Bondi,-33.87963,151.264572,apartment,"684 Notts Ave, Bondi NSW",Z0260,Rose Bay
S06533,Bondi,-33.904307,151.267718,business,"124 Pacific Ave, Bondi NSW",Z0194,Bondi
S06534,Bondi,-33.887357,151.286329,apartment,"292 Curlewis St, Bondi NSW",Z0380,Bondi
S06535,Bondi,-33.886475,151.25876,apartment,"466 Blair St, Bondi NSW",Z0101,Bondi
S06536,Bondi,-33.894022,151.284689,residential,"698 Lamrock Ave, Bondi NSW",Z0167,Bondi
S06537,Bondi,-33.885801,151.286588,apartment,"572 Blair St, Bondi NSW",Z0185,Bondi
S06538,Bondi,-33.893092,151.271094,apartment,"168 Lamrock Ave, Bondi NSW",Z0238,Bondi
S06539,Bondi,-33.884243,151.278441,residential,"350 Notts Ave, Bondi NSW",Z0529,Bondi
S06540,Bondi,-33.901013,151.267272,apartment,"340 Gould St, Bondi NSW",Z0194,Bondi
S06541,Bondi,-33.874399,151.276709,business,"580 Blair St, Bondi NSW",Z0531,Rose Bay
S06542,Bondi,-33.878465,151.294338,apartment,"8 Hall St, Bondi NSW",Z0059,Bondi
S06543,Bondi,-33.911467,151.28574,business,"574 Pacific Ave, Bondi NSW",Z0224,Bondi
S06544,Bondi,-33.880848,151.269768,apartment,"614 Curlewis St, Bondi NSW",Z0135,Bondi
S06545,Bondi,-33.896593,151.262427,residential,"100 Beach Rd, Bondi NSW",Z0093,Bondi
S06546,Bondi,-33.878507,151.271657,apartment,"540 Pacific Ave, Bondi NSW",Z0246,Rose Bay
S06547,Bondi,-33.88232,151.27676,apartment,"16 Blair St, Bondi NSW",Z0023,Bondi
S06548,Bondi,-33.901185,151.280795,residential,"138 Lamrock Ave, Bondi NSW",Z0153,Bondi
S06549,Bondi,-33.886224,151.273317,apartment,"278 Hall St, Bondi NSW",Z0525,Bondi
S06550,Bondi,-33.897708,151.290374,residential,"496 Pacific Ave, Bondi NSW",Z0036,Bondi
S06551,Bondi,-33.886558,151.274593,apartment,"58 Blair St, Bondi NSW",Z0525,Bondi
S06552,Bondi,-33.890986,151.270022,residential,"366 Campbell Pde, Bondi NSW",Z0238,Bondi
S06553,Bondi,-33.897965,151.279021,residential,"426 Blair St, Bondi NSW",Z0033,Bondi
S06554,Bondi,-33.903433,151.2806,residential,"640 O'Brien St, Bondi NSW",Z0064,Bondi
S06555,Bondi,-33.889329,151.267434,business,"610 Blair St, Bondi NSW",Z0140,Bondi
S06556,Bondi,-33.887223,151.265853,apartment,"38 Campbell Pde, Bondi NSW",Z0140,Bondi
S06557,Bondi,-33.892821,151.259522,business,"452 Gould St, Bondi NSW",Z0350,Bondi
S06558,Bondi,-33.898367,151.271699,residential,"460 Notts Ave, Bondi NSW",Z0340,Bondi
S06559,Bondi,-33.895749,151.285251,apartment,"678 O'Brien St, Bondi NSW",Z0492,Bondi
S06560,Bondi,-33.901266,151.280295,residential,"192 Blair St, Bondi NSW",Z0153,Bondi
S06561,Bondi,-33.884775,151.284415,apartment,"230 Hall St, Bondi NSW",Z0185,Bondi
S06562,Bondi,-33.910834,151.268411,business,"360 Pacific Ave, Bondi NSW",Z0035,Bondi
S06563,Bondi,-33.882834,151.27283,apartment,"156 Lamrock Ave, Bondi NSW",Z0314,Bondi
S06564,Bondi,-33.892083,151.257148,apartment,"654 Gould St, Bondi NSW",Z0425,Bondi
S06565,Bondi,-33.886705,151.283371,residential,"552 Blair St, Bondi NSW",Z0002,Bondi
S06566,Bondi,-33.885822,151.286385,apartment,"364 Curlewis St, Bondi NSW",Z0185,Bondi
S06567,Bondi,-33.890344,151.264701,residential,"190 Beach Rd, Bondi NSW",Z0269,Bondi
S06568,Bondi,-33.89491,151.288932,apartment,"172 Pacific Ave, Bondi NSW",Z0492,Bondi
S06569,Bondi,-33.881445,151.27219,residential,"190 Blair St, Bondi NSW",Z0314,Bondi
S06570,Bondi,-33.906838,151.264551,residential,"670 Beach Rd, Bondi NSW",Z0204,Coogee
S06571,Bondi,-33.879684,151.271457,apartment,"290 Lamrock Ave, Bondi NSW",Z0246,Rose Bay
S06572,Bondi,-33.90151,151.279956,business,"496 Beach Rd, Bondi NSW",Z0153,Bondi
S06573,Bondi,-33.89433,151.273815,apartment,"362 Hall St, Bondi NSW",Z0215,Bondi
S06574,Bondi,-33.878518,151.269098,business,"586 Beach Rd, Bondi NSW",Z0323,Bondi
S06575,Bondi,-33.871335,151.279631,residential,"38 Pacific Ave, Bondi NSW",Z0321,Rose Bay
S06576,Bondi,-33.889762,151.28046,residential,"276 Hall St, Bondi NSW",Z0426,Bondi
S06577,Bondi,-33.903591,151.272735,residential,"88 Beach Rd, Bondi NSW",Z0154,Bondi
S06578,Bondi,-33.883715,151.271089,residential,"452 O'Brien St, Bondi NSW",Z0023,Bondi
S06579,Bondi,-33.891751,151.269389,apartment,"690 Beach Rd, Bondi NSW",Z0238,Bondi
S06580,Bondi,-33.900958,151.278607,business,"74 Curlewis St, Bondi NSW",Z0153,Bondi
S06581,Bondi,-33.889427,151.259862,residential,"628 Gould St, Bondi NSW",Z0101,Bondi
S06582,Bondi,-33.903188,151.267436,apartment,"440 Campbell Pde, Bondi NSW",Z0194,Bondi
S06583,Bondi,-33.889645,151.272842,residential,"256 O'Brien St, Bondi NSW",Z0119,Bondi
S06584,Bondi,-33.899682,151.267206,residential,"286 Notts Ave, Bondi NSW",Z0194,Bondi
S06585,Bondi,-33.909112,151.276586,apartment,"366 Notts Ave, Bondi NSW",Z0126,Bondi
S06586,Bondi,-33.906356,151.27577,business,"86 Blair St, Bondi NSW",Z0126,Bondi
S06587,Bondi,-33.896868,151.296626,residential,"420 Blair St, Bondi NSW",Z0036,Bondi
S06588,Bondi,-33.886883,151.267449,apartment,"96 Pacific Ave, Bondi NSW",Z0161,Bondi
S06589,Bondi,-33.880113,151.2742,residential,"624 Lamrock Ave, Bondi NSW",Z0352,Bondi
S06590,Bondi,-33.878552,151.265688,apartment,"440 Beach Rd, Bondi NSW",Z0260,Rose Bay
S06591,Bondi,-33.905008,151.291758,apartment,"392 Gould St, Bondi NSW",Z0127,Bondi
S06592,Bondi,-33.893421,151.289611,apartment,"344 Gould St, Bondi NSW",Z0441,Bondi
S06593,Bondi,-33.896892,151.260189,residential,"474 Pacific Ave, Bondi NSW",Z0093,Bondi
S06594,Bondi,-33.892357,151.27282,apartment,"350 O'Brien St, Bondi NSW",Z0215,Bondi
S06595,Bondi,-33.878706,151.274624,apartment,"64 Lamrock Ave, Bondi NSW",Z0352,Bondi
S06596,Bondi,-33.88995,151.271238,apartment,"448 Beach Rd, Bondi NSW",Z0391,Bondi
S06597,Bondi,-33.88359,151.269945,apartment,"108 Blair St, Bondi NSW",Z0527,Bondi
S06598,Bondi,-33.871497,151.281238,apartment,"372 Beach Rd, Bondi NSW",Z0321,Rose Bay
S06599,Bondi,-33.905484,151.290391,apartment,"468 Gould St, Bondi NSW",Z0127,Bondi
S06600,Bondi,-33.895674,151.281563,apartment,"634 Campbell Pde, Bondi NSW",Z0298,Bondi
S06601,Bondi,-33.886259,151.282077,apartment,"462 Gould St, Bondi NSW",Z0002,Bondi
S06602,Bondi,-33.889001,151.271107,apartment,"220 Beach Rd, Bondi NSW",Z0028,Bondi
S06603,Bondi,-33.881962,151.283456,apartment,"200 Notts Ave, Bondi NSW",Z0526,Bondi
S06604,Bondi,-33.894854,151.283426,apartment,"400 Blair St, Bondi NSW",Z0167,Bondi
S06605,Bondi,-33.889546,151.270028,apartment,"422 Hall St, Bondi NSW",Z0391,Bondi
S06606,Bondi,-33.898206,151.272202,apartment,"442 Gould St, Bondi NSW",Z0340,Bondi
S06607,Bondi,-33.881825,151.260123,residential,"650 Campbell Pde, Bondi NSW",Z0491,Rose Bay
S06608,Bondi,-33.891021,151.262127,business,"300 Curlewis St, Bondi NSW",Z0269,Bondi
S06609,Bondi,-33.878766,151.270396,residential,"326 Hall St, Bondi NSW",Z0323,Bondi
S06610,Bondi,-33.8787,151.264672,apartment,"286 Gould St, Bondi NSW",Z0260,Rose Bay
S06611,Bondi,-33.902935,151.28154,residential,"516 Gould St, Bondi NSW",Z0064,Bondi
S06612,Bondi,-33.877315,151.272869,residential,"490 Beach Rd, Bondi NSW",Z0246,Rose Bay
S06613,Bondi,-33.88302,151.279093,apartment,"300 Notts Ave, Bondi NSW",Z0529,Bondi
S06614,Bondi,-33.892809,151.263313,residential,"224 Curlewis St, Bondi NSW",Z0423,Bondi
S06615,Bondi,-33.883829,151.285989,apartment,"198 Notts Ave, Bondi NSW",Z0185,Bondi
S06616,Bondi,-33.895971,151.278706,business,"206 Pacific Ave, Bondi NSW",Z0103,Bondi
S06617,Bondi,-33.879151,151.27794,apartment,"422 Notts Ave, Bondi NSW",Z0317,Bondi
S06618,Bondi,-33.890507,151.282822,apartment,"24 Pacific Ave, Bondi NSW",Z0469,Bondi
S06619,Bondi,-33.883408,151.277169,apartment,"452 Beach Rd, Bondi NSW",Z0529,Bondi
S06620,Bondi,-33.897078,151.265179,apartment,"602 Campbell Pde, Bondi NSW",Z0330,Bondi
S06621,Bondi,-33.888865,151.279942,apartment,"296 Lamrock Ave, Bondi NSW",Z0426,Bondi
S06622,Bondi,-33.883427,151.267213,residential,"358 Blair St, Bondi NSW",Z0527,Bondi
S06623,Bondi,-33.88863,151.276198,apartment,"14 Gould St, Bondi NSW",Z0119,Bondi
S06624,Bondi,-33.886347,151.267345,business,"304 Campbell Pde, Bondi NSW",Z0161,Bondi
S06625,Bondi,-33.898238,151.28926,apartment,"646 Hall St, Bondi NSW",Z0036,Bondi
S06626,Bondi,-33.888659,151.280327,apartment,"140 Lamrock Ave, Bondi NSW",Z0426,Bondi
S06627,Bondi,-33.898191,151.283367,business,"106 Gould St, Bondi NSW",Z0033,Bondi
S06628,Bondi,-33.891565,151.267467,business,"324 Campbell Pde, Bondi NSW",Z0191,Bondi
S06629,Bondi,-33.895836,151.27699,apartment,"186 Blair St, Bondi NSW",Z0103,Bondi
S06630,Bondi,-33.893242,151.276012,apartment,"302 Campbell Pde, Bondi NSW",Z0055,Bondi
S06631,Bondi,-33.907165,151.275293,residential,"116 Beach Rd, Bondi NSW",Z0126,Bondi
S06632,Bondi,-33.891162,151.256863,apartment,"392 Lamrock Ave, Bondi NSW",Z0425,Bondi
S06633,Bondi,-33.892368,151.291979,business,"650 Curlewis St, Bondi NSW",Z0441,Bondi
S06634,Bondi,-33.905038,151.273954,apartment,"416 Campbell Pde, Bondi NSW",Z0154,Bondi
S06635,Bondi,-33.888329,151.278816,residential,"606 Blair St, Bondi NSW",Z0426,Bondi
S06636,Bondi,-33.883966,151.262467,residential,"598 Blair St, Bondi NSW",Z0262,Bondi
S06637,Bondi,-33.888563,151.287474,apartment,"124 Notts Ave, Bondi NSW",Z0380,Bondi
S06638,Bondi,-33.884329,151.286715,business,"390 Notts Ave, Bondi NSW",Z0185,Bondi
S06639,Bondi,-33.896143,151.281989,apartment,"110 Lamrock Ave, Bondi NSW",Z0033,Bondi
S06640,Bondi,-33.893315,151.276756,apartment,"98 Gould St, Bondi NSW",Z0055,Bondi
S06641,Bondi,-33.890732,151.29532,residential,"212 O'Brien St, Bondi NSW",Z0183,Bondi
S06642,Bondi,-33.890086,151.283148,apartment,"156 Curlewis St, Bondi NSW",Z0469,Bondi
S06643,Bondi,-33.912547,151.262005,apartment,"568 Blair St, Bondi NSW",Z0094,Coogee
S06644,Bondi,-33.899688,151.27632,business,"114 Notts Ave, Bondi NSW",Z0365,Bondi
S06645,Bondi,-33.882379,151.279554,residential,"338 Beach Rd, Bondi NSW",Z0529,Bondi
S06646,Bondi,-33.898441,151.275245,apartment,"414 Beach Rd, Bondi NSW",Z0015,Bondi
S06647,Bondi,-33.893622,151.279458,residential,"520 O'Brien St, Bondi NSW",Z0298,Bondi
S06648,Bondi,-33.891869,151.287271,apartment,"552 Gould St, Bondi NSW",Z0089,Bondi
S06649,Bondi,-33.903463,151.272602,residential,"690 Notts Ave, Bondi NSW",Z0154,Bondi
S06650,Bondi,-33.877179,151.270881,business,"326 Curlewis St, Bondi NSW",Z0246,Rose Bay
S06651,Bondi,-33.891682,151.26453,apartment,"488 Gould St, Bondi NSW",Z0269,Bondi
S06652,Bondi,-33.899108,151.257507,residential,"500 Beach Rd, Bondi NSW",Z0261,Bondi
S06653,Bondi,-33.885564,151.27149,residential,"618 O'Brien St, Bondi NSW",Z0528,Bondi
S06654,Bondi,-33.894071,151.268204,apartment,"78 Lamrock Ave, Bondi NSW",Z0452,Bondi
S06655,Bondi,-33.890871,151.27244,residential,"618 Notts Ave, Bondi NSW",Z0238,Bondi
S06656,Bondi,-33.87872,151.269033,residential,"242 Hall St, Bondi NSW",Z0323,Bondi
S06657,Bondi,-33.896271,151.26463,apartment,"172 Beach Rd, Bondi NSW",Z0330,Bondi
S06658,Bondi,-33.881115,151.269346,residential,"198 O'Brien St, Bondi NSW",Z0135,Bondi
S06659,Bondi,-33.89448,151.278917,apartment,"492 O'Brien St, Bondi NSW",Z0298,Bondi
S06660,Bondi,-33.890786,151.269483,residential,"696 Gould St, Bondi NSW",Z0391,Bondi
S06661,Bondi,-33.888672,151.272602,apartment,"416 Pacific Ave, Bondi NSW",Z0028,Bondi
S06662,Bondi,-33.894502,151.293152,apartment,"226 Gould St, Bondi NSW",Z0441,Bondi
S06663,Bondi,-33.900551,151.283977,residential,"166 Hall St, Bondi NSW",Z0200,Bondi
S06664,Bondi,-33.887321,151.276351,apartment,"130 O'Brien St, Bondi NSW",Z0223,Bondi
S06665,Bondi,-33.881307,151.276649,business,"2 Curlewis St, Bondi NSW",Z0352,Bondi
S06666,Bondi,-33.885759,151.267907,residential,"348 Gould St, Bondi NSW",Z0161,Bondi
S06667,Bondi,-33.886019,151.270521,residential,"500 Curlewis St, Bondi NSW",Z0528,Bondi
S06668,Bondi,-33.895518,151.271804,apartment,"452 Notts Ave, Bondi NSW",Z0068,Bondi
S06669,Bondi,-33.885205,151.275245,apartment,"568 Blair St, Bondi NSW",Z0525,Bondi
S06670,Bondi,-33.888177,151.273903,residential,"168 Hall St, Bondi NSW",Z0119,Bondi
S06671,Bondi,-33.883634,151.264144,business,"478 Pacific Ave, Bondi NSW",Z0023,Bondi
S06672,Bondi,-33.890512,151.279664,apartment,"56 O'Brien St, Bondi NSW",Z0219,Bondi
S06673,Bondi,-33.886029,151.269139,business,"574 Blair St, Bondi NSW",Z0161,Bondi
S06674,Bondi,-33.895749,151.291601,apartment,"656 Pacific Ave, Bondi NSW",Z0036,Bondi
S06675,Bondi,-33.885142,151.285547,business,"608 Notts Ave, Bondi NSW",Z0185,Bondi
S06676,Bondi,-33.902737,151.259346,residential,"564 Curlewis St, Bondi NSW",Z0066,Bondi
S06677,Bondi,-33.894412,151.272021,residential,"366 Hall St, Bondi NSW",Z0068,Bondi
S06678,Bondi,-33.897676,151.288775,apartment,"690 Curlewis St, Bondi NSW",Z0036,Bondi
S06679,Bondi,-33.859847,151.280264,apartment,"270 Pacific Ave, Bondi NSW",Z0381,Rose Bay
S06680,Bondi,-33.885531,151.275102,business,"114 Gould St, Bondi NSW",Z0525,Bondi
S06681,Bondi,-33.901154,151.253373,apartment,"230 Pacific Ave, Bondi NSW",Z0445,Bondi
S06682,Bondi,-33.90371,151.272342,apartment,"372 Gould St, Bondi NSW",Z0154,Bondi
S06683,Bondi,-33.907111,151.276193,residential,"2 Notts Ave, Bondi NSW",Z0126,Bondi
S06684,Bondi,-33.901658,151.255796,business,"676 Blair St, Bondi NSW",Z0407,Coogee
S06685,Bondi,-33.899039,151.27982,residential,"58 Lamrock Ave, Bondi NSW",Z0033,Bondi
S06686,Bondi,-33.900178,151.267983,residential,"464 Campbell Pde, Bondi NSW",Z0194,Bondi
S06687,Bondi,-33.895604,151.277012,apartment,"300 Pacific Ave, Bondi NSW",Z0103,Bondi
S06688,Bondi,-33.883889,151.275486,apartment,"380 Blair St, Bondi NSW",Z0314,Bondi
S06689,Bondi,-33.893192,151.272001,residential,"540 Hall St, Bondi NSW",Z0452,Bondi
S06690,Bondi,-33.884984,151.281424,residential,"496 O'Brien St, Bondi NSW",Z0526,Bondi
S06691,Bondi,-33.900986,151.276832,residential,"654 Hall St, Bondi NSW",Z0365,Bondi
