sim_id,on_road_saving_s,zs_pre_route_saving_s,zs_total_saving_s,zs_saving_min,hc_pre_route_saving_s,hc_total_saving_s,hc_saving_min
4855,482.8,3527.9,4010.7,66.84,2201.9,2491.6,41.53
4856,1764.5,5816.3,7580.8,126.35,3926.3,4985.0,83.08
4857,2278.9,7261.9,9540.7,159.01,4761.9,6129.3,102.15
4858,1553.8,7116.3,8670.1,144.5,5225.8,6158.1,102.64
4859,1688.6,5510.9,7199.5,119.99,3265.7,4278.9,71.31
4860,808.6,3214.5,4023.1,67.05,1071.1,1556.3,25.94
4861,1011.4,3315.1,4326.5,72.11,1796.8,2403.6,40.06
4862,1523.1,4505.6,6028.6,100.48,3221.9,4135.7,68.93
4863,1237.2,5261.7,6498.9,108.31,2910.9,3653.2,60.89
4864,1956.8,5638.8,7595.6,126.59,2824.9,3999.0,66.65
4865,1663.7,6509.2,8172.9,136.21,3848.4,4846.6,80.78
4866,874.4,6825.9,7700.3,128.34,4781.5,5306.2,88.44
4867,2390.3,5291.4,7681.7,128.03,2920.2,4354.3,72.57
4868,1948.7,6237.0,8185.7,136.43,3651.0,4820.3,80.34
4869,1304.1,4963.7,6267.8,104.46,3097.3,3879.8,64.66
4870,763.3,3457.3,4220.6,70.34,1305.8,1763.8,29.4
4871,2200.5,4609.1,6809.6,113.49,2107.8,3428.0,57.13
4872,1325.6,4700.5,6026.2,100.44,1710.3,2505.7,41.76
4873,940.0,6708.3,7648.3,127.47,4611.4,5175.4,86.26
4874,1756.1,6403.5,8159.7,135.99,4050.6,5104.3,85.07
4875,1113.1,7222.7,8335.8,138.93,5298.0,5965.8,99.43
4876,1399.9,6025.2,7425.1,123.75,3470.7,4310.6,71.84
4877,741.0,6034.0,6774.9,112.92,3869.2,4313.8,71.9
4878,2264.8,5013.3,7278.1,121.3,3746.2,5105.1,85.09
4879,2073.1,7364.0,9437.1,157.29,4835.5,6079.4,101.32
4880,1767.8,6006.5,7774.4,129.57,4490.5,5551.2,92.52
4881,2309.4,7020.7,9330.1,155.5,4633.8,6019.4,100.32
4882,587.0,6095.4,6682.4,111.37,3793.8,4146.0,69.1
4883,713.7,5741.0,6454.7,107.58,3419.3,3847.6,64.13
4884,1531.0,4978.1,6509.2,108.49,2842.8,3761.4,62.69
4885,1878.8,5975.4,7854.2,130.9,4538.9,5666.2,94.44
4886,1371.6,3143.9,4515.6,75.26,1694.0,2517.0,41.95
4887,2607.6,6748.6,9356.1,155.94,4022.9,5587.4,93.12
4888,1972.2,3881.1,5853.3,97.55,1354.8,2538.1,42.3
4889,2055.3,7868.0,9923.3,165.39,4918.0,6151.1,102.52
4890,733.0,3887.5,4620.6,77.01,1850.7,2290.5,38.17
4891,1146.4,4443.9,5590.3,93.17,3507.3,4195.1,69.92
4892,1211.8,5901.4,7113.3,118.55,4330.9,5058.0,84.3
4893,1075.5,5899.9,6975.4,116.26,3551.5,4196.8,69.95
4894,1443.3,3562.1,5005.4,83.42,1519.5,2385.5,39.76
4895,1796.4,3631.6,5428.0,90.47,1602.0,2679.8,44.66
4896,3182.9,7273.1,10456.1,174.27,5824.4,7734.2,128.9
4897,2476.7,5916.7,8393.4,139.89,4232.6,5718.7,95.31
4898,2106.2,4754.2,6860.5,114.34,2410.0,3673.7,61.23
4899,2202.4,7574.9,9777.3,162.96,6122.2,7443.6,124.06
4900,933.2,6748.3,7681.5,128.02,4629.2,5189.1,86.49
4901,816.9,4741.9,5558.8,92.65,3384.4,3874.5,64.57
4902,1430.2,5540.8,6971.1,116.18,3719.2,4577.4,76.29
4903,1251.1,7045.5,8296.6,138.28,4999.6,5750.2,95.84
4904,1219.5,5989.5,7209.0,120.15,4207.2,4938.9,82.32
4905,1104.5,5321.5,6426.0,107.1,3186.1,3848.8,64.15
4906,1493.4,6690.1,8183.5,136.39,4637.9,5534.0,92.23
4907,1449.7,6610.5,8060.2,134.34,5116.1,5986.0,99.77
4908,2369.6,5043.5,7413.2,123.55,2851.5,4273.2,71.22
4909,1067.5,6414.5,7482.0,124.7,4120.2,4760.7,79.35
4910,1338.5,5659.3,6997.8,116.63,4156.2,4959.3,82.66
4911,1466.4,5034.9,6501.3,108.36,3551.4,4431.2,73.85
4912,1725.4,6761.4,8486.8,141.45,4111.0,5146.2,85.77
4913,650.8,4630.3,5281.0,88.02,2301.5,2691.9,44.87
4914,1266.5,5939.4,7205.9,120.1,4343.9,5103.8,85.06
4915,2306.0,6202.0,8508.0,141.8,4767.0,6150.6,102.51
4916,2630.7,6127.7,8758.4,145.97,4416.6,5995.0,99.92
4917,1677.2,5741.3,7418.4,123.64,3733.7,4740.0,79.0
4918,2272.8,5061.8,7334.6,122.24,2107.3,3471.0,57.85
4919,1331.8,5060.1,6391.9,106.53,4098.9,4897.9,81.63
4920,-40.9,3756.9,3716.1,61.93,1006.6,982.1,16.37
4921,2347.6,3644.3,5991.9,99.86,1244.0,2652.6,44.21
4922,1264.2,3707.0,4971.2,82.85,1516.1,2274.6,37.91
4923,2349.9,6781.9,9131.9,152.2,4026.3,5436.2,90.6
4924,739.8,4423.8,5163.6,86.06,2742.8,3186.7,53.11
4925,1694.9,6081.0,7775.9,129.6,3944.8,4961.7,82.7
4926,475.5,4885.5,5361.0,89.35,1927.7,2213.1,36.88
4927,1870.4,6905.4,8775.9,146.26,4697.1,5819.3,96.99
4928,2283.2,6736.3,9019.4,150.32,4158.8,5528.7,92.14
4929,1922.0,6993.3,8915.3,148.59,5152.3,6305.5,105.09
4930,1317.0,4824.4,6141.4,102.36,3241.8,4032.0,67.2
4931,1556.2,3878.2,5434.4,90.57,1450.2,2383.9,39.73
4932,559.9,6348.5,6908.4,115.14,4287.1,4623.1,77.05
4933,1420.7,5216.0,6636.7,110.61,3430.8,4283.3,71.39
4934,1838.0,6432.4,8270.4,137.84,4362.3,5465.1,91.08
4935,903.6,3146.3,4049.9,67.5,1238.5,1780.7,29.68
4936,2608.3,4640.7,7248.9,120.82,2178.7,3743.6,62.39
4937,1890.5,6811.9,8702.3,145.04,4792.0,5926.3,98.77
4938,594.5,5241.8,5836.3,97.27,3242.5,3599.2,59.99
4939,1170.2,6808.3,7978.5,132.98,4134.7,4836.8,80.61
4940,1145.0,4387.2,5532.3,92.2,2633.7,3320.8,55.35
4941,544.1,4651.6,5195.8,86.6,2992.3,3318.8,55.31
4942,892.6,4776.7,5669.3,94.49,2718.5,3254.1,54.24
4943,2209.2,6830.5,9039.6,150.66,4804.8,6130.3,102.17
4944,1983.4,7503.6,9486.9,158.12,5008.0,6198.0,103.3
4945,1382.5,5590.1,6972.5,116.21,3400.8,4230.3,70.5
4946,1460.9,4586.1,6047.0,100.78,3245.4,4121.9,68.7
4947,1806.8,7829.7,9636.5,160.61,5832.7,6916.8,115.28
4948,503.4,5535.1,6038.5,100.64,3125.3,3427.3,57.12
4949,1350.8,6948.6,8299.4,138.32,4655.3,5465.8,91.1
4950,1876.0,5572.8,7448.8,124.15,3182.9,4308.5,71.81
4951,1317.9,6852.3,8170.2,136.17,5172.9,5963.6,99.39
4952,2299.2,6534.0,8833.2,147.22,4039.5,5419.0,90.32
4953,2141.1,5664.5,7805.6,130.09,2978.1,4262.7,71.05
4954,1587.3,5402.2,6989.4,116.49,3488.4,4440.8,74.01
4955,747.1,5587.3,6334.4,105.57,3947.7,4396.0,73.27
4956,1497.7,4541.0,6038.7,100.64,1690.2,2588.9,43.15
4957,850.3,7007.9,7858.3,130.97,5164.4,5674.6,94.58
4958,1589.9,5083.8,6673.7,111.23,4007.9,4961.8,82.7
4959,1666.7,4943.3,6610.0,110.17,2200.5,3200.5,53.34
4960,879.3,5378.5,6257.7,104.3,3172.8,3700.4,61.67
4961,1964.3,5888.1,7852.3,130.87,3758.8,4937.3,82.29
4962,2298.6,3508.0,5806.6,96.78,1622.3,3001.4,50.02
4963,2049.3,6150.3,8199.6,136.66,3546.4,4776.0,79.6
4964,1186.9,2975.8,4162.7,69.38,354.7,1066.8,17.78
4965,1641.4,4281.5,5922.9,98.72,2354.5,3339.3,55.66
4966,1688.8,7541.8,9230.5,153.84,4918.5,5931.7,98.86
4967,2642.0,5754.3,8396.3,139.94,3826.7,5411.9,90.2
4968,2964.1,2432.8,5396.9,89.95,251.2,2029.6,33.83
4969,1300.1,4649.3,5949.4,99.16,2917.6,3697.7,61.63
4970,1339.1,3805.7,5144.8,85.75,1601.7,2405.1,40.09
4971,976.9,3573.4,4550.4,75.84,2114.7,2700.9,45.01
4972,1856.5,5430.9,7287.5,121.46,3473.1,4587.0,76.45
4973,899.4,5055.0,5954.3,99.24,2965.6,3505.2,58.42
4974,986.5,6689.9,7676.4,127.94,4342.4,4934.3,82.24
4975,169.3,5858.2,6027.5,100.46,4748.5,4850.1,80.83
4976,2213.5,6991.1,9204.6,153.41,4613.6,5941.7,99.03
4977,1409.5,5219.7,6629.2,110.49,3864.9,4710.6,78.51
4978,1423.2,6133.3,7556.5,125.94,4517.1,5371.0,89.52
4979,1289.5,4709.1,5998.5,99.98,2057.6,2831.3,47.19
4980,1101.7,6466.1,7567.8,126.13,5035.7,5696.7,94.95
4981,2297.8,5260.3,7558.1,125.97,3096.1,4474.8,74.58
4982,1001.9,3069.7,4071.6,67.86,1178.3,1779.4,29.66
4983,2274.4,5696.3,7970.7,132.85,2800.2,4164.9,69.41
4984,1534.4,5398.5,6932.9,115.55,3435.7,4356.4,72.61
4985,1594.4,3334.6,4929.0,82.15,1476.1,2432.7,40.55
4986,1354.6,4250.8,5605.4,93.42,2400.4,3213.2,53.55
4987,723.8,3483.7,4207.5,70.13,1281.9,1716.2,28.6
4988,3020.3,6195.3,9215.6,153.59,3885.6,5697.7,94.96
4989,1400.8,7515.8,8916.6,148.61,5551.2,6391.7,106.53
4990,2024.5,5142.9,7167.4,119.46,3507.2,4721.9,78.7
4991,-295.3,5762.2,5466.9,91.12,4655.2,4478.0,74.63
4992,1291.9,6544.2,7836.0,130.6,4516.9,5292.0,88.2
4993,1541.9,7108.8,8650.7,144.18,4977.7,5902.8,98.38
4994,2110.8,3676.3,5787.1,96.45,1022.7,2289.1,38.15
4995,-30.0,5355.0,5325.0,88.75,3027.7,3009.7,50.16
4996,1050.9,4340.8,5391.6,89.86,1940.3,2570.8,42.85
4997,2078.5,6375.3,8453.9,140.9,3770.8,5017.9,83.63
4998,2058.9,7273.8,9332.7,155.54,4964.8,6200.1,103.34
4999,1558.1,6452.1,8010.2,133.5,3513.6,4448.5,74.14
5000,2006.7,5499.4,7506.1,125.1,2141.7,3345.7,55.76
5001,1539.7,4142.1,5681.8,94.7,2476.6,3400.4,56.67
5002,1400.0,5689.7,7089.7,118.16,3665.5,4505.5,75.09
5003,520.5,3385.0,3905.5,65.09,1882.3,2194.6,36.58
5004,392.7,5297.2,5689.9,94.83,3598.5,3834.1,63.9
5005,1309.8,4962.4,6272.2,104.54,2514.3,3300.2,55.0
5006,1421.1,4251.8,5672.9,94.55,2676.6,3529.2,58.82
5007,321.1,7054.3,7375.4,122.92,4902.1,5094.7,84.91
5008,620.2,5303.5,5923.7,98.73,3165.9,3538.0,58.97
5009,971.8,6063.3,7035.0,117.25,4520.2,5103.3,85.05
5010,2002.2,3409.3,5411.4,90.19,2284.5,3485.8,58.1
5011,2094.3,5984.5,8078.8,134.65,3890.9,5147.5,85.79
5012,841.8,5077.1,5918.9,98.65,3085.8,3590.9,59.85
5013,2222.3,6072.7,8295.0,138.25,3421.8,4755.1,79.25
5014,587.3,4663.7,5251.0,87.52,3199.3,3551.7,59.19
5015,1433.9,6959.1,8393.0,139.88,5107.4,5967.7,99.46
5016,573.2,4062.9,4636.1,77.27,1934.5,2278.4,37.97
5017,1672.4,5172.1,6844.5,114.07,3862.1,4865.5,81.09
5018,1515.0,4857.0,6372.0,106.2,2570.2,3479.2,57.99
5019,1433.2,3244.8,4677.9,77.97,1078.7,1938.6,32.31
5020,1042.1,5827.4,6869.5,114.49,3645.2,4270.5,71.17
5021,1616.5,2666.8,4283.3,71.39,601.8,1571.7,26.19
5022,1927.6,5231.3,7159.0,119.32,3765.5,4922.1,82.04
5023,1728.8,3053.5,4782.3,79.7,1711.8,2749.0,45.82
5024,1798.6,7002.3,8800.9,146.68,4872.7,5951.9,99.2
5025,882.9,4417.1,5299.9,88.33,2345.4,2875.1,47.92
5026,1417.0,3988.9,5405.9,90.1,2612.8,3463.0,57.72
5027,995.7,4562.8,5558.5,92.64,3315.3,3912.7,65.21
5028,1122.4,4261.7,5384.0,89.73,2372.9,3046.4,50.77
5029,2408.7,4077.7,6486.3,108.11,1258.3,2703.5,45.06
5030,2021.8,7315.9,9337.6,155.63,4658.0,5871.0,97.85
5031,2363.6,6152.8,8516.4,141.94,4572.8,5990.9,99.85
5032,1112.5,6015.9,7128.4,118.81,3522.7,4190.2,69.84
5033,1092.9,3237.4,4330.3,72.17,652.4,1308.1,21.8
5034,2215.3,4770.3,6985.6,116.43,2541.7,3870.9,64.51
5035,1404.6,6266.2,7670.8,127.85,3992.2,4835.0,80.58
5036,1215.2,5660.5,6875.7,114.6,2751.2,3480.3,58.01
5037,1820.8,4047.0,5867.7,97.8,694.8,1787.3,29.79
5038,2090.1,6123.1,8213.3,136.89,3204.9,4459.0,74.32
5039,2835.0,4604.4,7439.4,123.99,1736.3,3437.3,57.29
5040,2222.7,6382.3,8604.9,143.42,4332.8,5666.4,94.44
5041,1936.6,7064.4,9001.0,150.02,5010.2,6172.2,102.87
5042,1781.1,5130.5,6911.6,115.19,3776.1,4844.8,80.75
5043,2142.1,6569.5,8711.6,145.19,4131.8,5417.0,90.28
5044,688.9,5124.1,5812.9,96.88,2696.9,3110.2,51.84
5045,597.1,6342.3,6939.4,115.66,4143.0,4501.3,75.02
5046,2302.7,4810.9,7113.6,118.56,2819.3,4201.0,70.02
5047,1025.4,6308.2,7333.6,122.23,4818.9,5434.2,90.57
5048,895.4,3429.2,4324.5,72.08,788.4,1325.7,22.09
5049,1493.8,5659.7,7153.5,119.23,3979.6,4875.8,81.26
5050,322.4,3888.8,4211.2,70.19,2744.3,2937.8,48.96
5051,2087.5,7382.6,9470.1,157.84,5648.6,6901.1,115.02
5052,2022.3,4333.4,6355.7,105.93,2302.8,3516.2,58.6
5053,1303.6,4396.9,5700.5,95.01,1565.4,2347.6,39.13
5054,1361.3,6121.0,7482.3,124.7,3022.4,3839.2,63.99
5055,1088.9,5666.2,6755.1,112.59,4204.7,4858.0,80.97
5056,1903.4,6854.1,8757.5,145.96,4530.8,5672.8,94.55
5057,1212.9,4226.5,5439.4,90.66,2424.0,3151.7,52.53
5058,598.6,5455.8,6054.4,100.91,3489.5,3848.6,64.14
5059,937.5,4299.6,5237.1,87.28,2409.1,2971.6,49.53
5060,498.8,5853.5,6352.3,105.87,3832.2,4131.4,68.86
5061,1901.3,5723.8,7625.1,127.09,3359.5,4500.3,75.01
5062,1114.1,3776.6,4890.7,81.51,1261.0,1929.5,32.16
5063,1970.3,6058.7,8029.0,133.82,4006.5,5188.7,86.48
5064,1381.4,5770.3,7151.7,119.19,3879.4,4708.2,78.47
5065,2318.7,6493.2,8812.0,146.87,4308.5,5699.7,95.0
5066,1725.5,4996.8,6722.3,112.04,2779.9,3815.2,63.59
5067,1540.9,3981.6,5522.5,92.04,2279.1,3203.6,53.39
5068,643.4,4696.1,5339.5,88.99,2074.6,2460.7,41.01
5069,1152.3,3899.8,5052.2,84.2,1646.3,2337.7,38.96
5070,1005.6,5368.4,6374.0,106.23,3134.1,3737.5,62.29
5071,2230.2,5382.8,7613.0,126.88,3313.5,4651.6,77.53
5072,1399.4,5502.4,6901.8,115.03,3030.9,3870.5,64.51
5073,1209.0,4868.1,6077.1,101.29,3013.9,3739.4,62.32
5074,612.2,7090.4,7702.6,128.38,4924.8,5292.1,88.2
5075,1553.2,5156.7,6709.9,111.83,2671.4,3603.4,60.06
5076,1206.0,4739.1,5945.1,99.08,2493.7,3217.3,53.62
5077,1264.0,4854.8,6118.8,101.98,3437.4,4195.8,69.93
5078,1655.8,5424.6,7080.4,118.01,2939.0,3932.5,65.54
5079,1060.0,6249.8,7309.8,121.83,3377.5,4013.5,66.89
5080,840.8,4078.9,4919.7,81.99,2807.2,3311.7,55.19
5081,2481.0,6310.3,8791.3,146.52,4492.4,5981.0,99.68
5082,2136.2,5337.8,7474.0,124.57,2695.1,3976.8,66.28
5083,1331.1,5357.0,6688.0,111.47,3359.7,4158.3,69.31
5084,3397.8,5819.5,9217.2,153.62,4497.4,6536.1,108.93
5085,1281.7,4564.3,5846.1,97.43,3118.2,3887.2,64.79
5086,2057.6,5772.1,7829.7,130.5,3811.0,5045.6,84.09
5087,1899.4,5524.8,7424.1,123.74,4444.7,5584.4,93.07
5088,763.0,6242.8,7005.8,116.76,4429.7,4887.5,81.46
5089,865.6,7241.7,8107.3,135.12,4939.5,5458.9,90.98
5090,886.5,7303.7,8190.3,136.5,5238.6,5770.5,96.17
5091,2105.5,5498.5,7604.0,126.73,3475.6,4738.8,78.98
5092,912.8,6582.5,7495.3,124.92,5213.3,5761.0,96.02
5093,826.5,4652.2,5478.7,91.31,2861.3,3357.2,55.95
5094,1575.6,3411.3,4986.9,83.12,1060.8,2006.2,33.44
5095,1134.0,5591.9,6726.0,112.1,4498.0,5178.4,86.31
5096,1375.4,6813.3,8188.6,136.48,4483.7,5308.9,88.48
5097,2172.4,4359.8,6532.2,108.87,2632.6,3936.0,65.6
5098,1575.9,5429.7,7005.6,116.76,3945.2,4890.8,81.51
5099,1526.0,5950.5,7476.4,124.61,3625.1,4540.7,75.68
5100,3324.6,7243.2,10567.7,176.13,5080.6,7075.4,117.92
5101,195.0,5876.4,6071.4,101.19,4268.4,4385.4,73.09
5102,2369.6,5453.7,7823.3,130.39,3719.3,5141.0,85.68
5103,1171.0,7449.3,8620.3,143.67,5289.0,5991.6,99.86
5104,967.0,3953.5,4920.4,82.01,1400.1,1980.3,33.01
5105,1717.6,4362.9,6080.4,101.34,2438.1,3468.6,57.81
5106,1171.5,5245.6,6417.1,106.95,3267.2,3970.1,66.17
5107,1937.0,6846.1,8783.0,146.38,4676.0,5838.2,97.3
5108,1265.3,6484.2,7749.5,129.16,3854.8,4613.9,76.9
5109,2251.4,3976.5,6227.8,103.8,1793.8,3144.6,52.41
5110,1577.8,6357.6,7935.4,132.26,4178.7,5125.4,85.42
5111,2269.5,3237.1,5506.6,91.78,393.9,1755.7,29.26
5112,2063.3,5254.5,7317.8,121.96,3059.3,4297.3,71.62
5113,1151.4,6073.9,7225.3,120.42,3836.8,4527.7,75.46
5114,1612.0,6099.5,7711.5,128.53,3635.4,4602.6,76.71
5115,729.0,5074.3,5803.3,96.72,3522.9,3960.3,66.0
5116,1984.7,4645.9,6630.6,110.51,2118.2,3309.0,55.15
5117,1625.0,4750.9,6375.9,106.26,2788.8,3763.8,62.73
5118,1317.6,6832.7,8150.3,135.84,4194.6,4985.2,83.09
5119,1590.2,4248.4,5838.5,97.31,2379.9,3334.0,55.57
5120,1760.7,4168.8,5929.6,98.83,1529.7,2586.1,43.1
5121,1386.8,2673.1,4059.9,67.66,681.4,1513.5,25.22
5122,2000.5,4029.9,6030.4,100.51,1851.5,3051.8,50.86
5123,1377.3,5711.9,7089.2,118.15,4247.1,5073.4,84.56
5124,1596.0,3346.5,4942.5,82.37,1028.3,1985.9,33.1
5125,1012.1,6741.3,7753.4,129.22,4840.4,5447.7,90.8
5126,169.7,6468.5,6638.2,110.64,4186.4,4288.2,71.47
5127,1824.4,7002.1,8826.5,147.11,4319.7,5414.3,90.24
5128,1867.0,5590.1,7457.1,124.28,3876.2,4996.4,83.27
5129,1884.1,4188.0,6072.1,101.2,2795.9,3926.3,65.44
5130,1975.7,3036.0,5011.7,83.53,1205.9,2391.3,39.85
5131,2390.9,5500.6,7891.5,131.53,2949.5,4384.0,73.07
5132,1209.9,5895.7,7105.6,118.43,4471.1,5197.1,86.62
5133,1078.3,6531.4,7609.7,126.83,4611.0,5258.0,87.63
5134,1718.3,4162.5,5880.8,98.01,1792.1,2823.1,47.05
5135,1201.6,3670.9,4872.5,81.21,2556.3,3277.2,54.62
5136,1205.1,3094.7,4299.8,71.66,789.1,1512.1,25.2
5137,832.6,6514.7,7347.2,122.45,4905.3,5404.9,90.08
5138,832.1,7157.4,7989.5,133.16,4335.5,4834.8,80.58
5139,162.9,4924.4,5087.3,84.79,3324.0,3421.8,57.03
5140,2200.9,4578.5,6779.4,112.99,2127.5,3448.0,57.47
5141,2718.2,4506.7,7225.0,120.42,2495.1,4126.0,68.77
5142,913.7,7314.9,8228.6,137.14,5481.1,6029.3,100.49
5143,2040.9,3830.2,5871.0,97.85,985.8,2210.3,36.84
5144,1021.5,4384.3,5405.8,90.1,2179.8,2792.7,46.54
5145,2669.0,7481.2,10150.2,169.17,5719.1,7320.5,122.01
5146,887.1,5902.2,6789.3,113.16,3732.4,4264.6,71.08
5147,1429.5,5946.7,7376.2,122.94,3876.3,4734.0,78.9
5148,1381.4,6288.8,7670.2,127.84,4082.0,4910.8,81.85
5149,1971.6,7385.7,9357.2,155.95,4867.1,6050.1,100.83
5150,1880.7,3582.5,5463.2,91.05,379.1,1507.6,25.13
5151,1634.0,4765.7,6399.7,106.66,2573.8,3554.2,59.24
5152,2014.5,5116.5,7131.0,118.85,3578.5,4787.2,79.79
5153,2365.4,7455.6,9820.9,163.68,4657.2,6076.4,101.27
5154,2259.5,6740.7,9000.2,150.0,4730.7,6086.4,101.44
5155,2506.7,4778.2,7284.9,121.41,2982.4,4486.4,74.77
5156,1147.0,5721.9,6868.9,114.48,3413.9,4102.2,68.37
5157,1460.5,4528.0,5988.4,99.81,2236.6,3112.9,51.88
5158,1273.5,5034.7,6308.2,105.14,3107.9,3872.0,64.53
5159,1186.7,3613.8,4800.5,80.01,665.6,1377.6,22.96
5160,423.5,5410.6,5834.1,97.23,2837.3,3091.4,51.52
5161,1068.5,4305.0,5373.5,89.56,2272.1,2913.2,48.55
5162,689.4,6184.5,6873.8,114.56,4152.9,4566.6,76.11
5163,1432.3,5464.5,6896.9,114.95,3266.5,4125.9,68.77
5164,1263.7,4567.1,5830.9,97.18,3870.6,4628.9,77.15
5165,891.8,5246.2,6138.0,102.3,3139.6,3674.7,61.24
5166,1897.8,7655.2,9553.1,159.22,4665.3,5804.0,96.73
5167,1393.0,5512.6,6905.6,115.09,3614.2,4450.0,74.17
5168,1246.3,3979.3,5225.6,87.09,1926.1,2673.9,44.57
5169,1938.5,6888.8,8827.3,147.12,4481.3,5644.4,94.07
5170,1684.6,5335.1,7019.7,117.0,2608.1,3618.9,60.32
5171,2232.7,6355.5,8588.1,143.14,4461.8,5801.4,96.69
5172,1823.8,5889.5,7713.3,128.56,3499.8,4594.1,76.57
5173,204.5,2129.9,2334.4,38.91,-362.4,-239.7,-3.99
5174,1402.7,7316.6,8719.2,145.32,5195.7,6037.3,100.62
5175,1696.3,5504.9,7201.2,120.02,3476.4,4494.1,74.9
5176,2441.6,6924.8,9366.4,156.11,4909.4,6374.3,106.24
5177,728.4,6541.0,7269.4,121.16,4424.6,4861.7,81.03
5178,547.2,4494.7,5041.9,84.03,2603.7,2932.0,48.87
5179,1213.9,5750.1,6964.0,116.07,3580.1,4308.4,71.81
5180,2036.1,5484.6,7520.7,125.35,3394.6,4616.3,76.94
5181,3151.1,5722.3,8873.4,147.89,3454.5,5345.2,89.09
5182,1048.4,2318.0,3366.3,56.11,259.4,888.4,14.81
5183,1033.8,5111.7,6145.5,102.42,3364.3,3984.6,66.41
5184,809.6,7303.3,8112.9,135.22,5982.4,6468.1,107.8
5185,2711.2,6006.2,8717.4,145.29,3719.5,5346.2,89.1
5186,1328.1,4220.1,5548.1,92.47,1378.8,2175.6,36.26
5187,1098.5,4697.8,5796.3,96.61,2431.3,3090.4,51.51
5188,1381.2,2851.0,4232.2,70.54,267.5,1096.2,18.27
5189,117.7,7423.3,7541.1,125.68,4834.7,4905.3,81.76
5190,1537.2,5846.8,7384.0,123.07,3907.0,4829.3,80.49
5191,2336.1,4059.7,6395.8,106.6,2211.0,3612.7,60.21
5192,796.4,5326.6,6123.0,102.05,3283.5,3761.3,62.69
5193,1906.7,7121.0,9027.6,150.46,5202.9,6346.9,105.78
5194,2227.4,5515.1,7742.4,129.04,4346.4,5682.8,94.71
5195,1329.5,4856.7,6186.3,103.1,2978.6,3776.3,62.94
5196,765.7,7370.5,8136.2,135.6,4943.2,5402.7,90.04
5197,588.4,5409.8,5998.2,99.97,3165.7,3518.8,58.65
5198,770.1,5437.1,6207.3,103.45,3339.3,3801.4,63.36
5199,912.0,5304.8,6216.9,103.61,2557.0,3104.2,51.74
5200,1309.2,4882.7,6192.0,103.2,3423.7,4209.3,70.15
5201,1424.5,4792.9,6217.3,103.62,2808.2,3662.9,61.05
5202,1420.6,2846.5,4267.1,71.12,1096.1,1948.5,32.47
5203,857.3,4365.8,5223.1,87.05,1800.8,2315.1,38.59
5204,1637.3,4862.4,6499.7,108.33,1660.8,2643.2,44.05
5205,927.7,5431.9,6359.6,105.99,3845.6,4402.3,73.37
5206,1189.3,5086.7,6276.0,104.6,2685.2,3398.7,56.65
5207,2644.4,4942.1,7586.5,126.44,2434.2,4020.8,67.01
5208,1956.3,6438.4,8394.7,139.91,4243.1,5416.8,90.28
5209,1693.5,2127.5,3821.0,63.68,-83.4,932.7,15.55
5210,1154.2,2690.8,3845.1,64.08,867.8,1560.4,26.01
5211,852.5,4075.3,4927.8,82.13,1695.3,2206.8,36.78
5212,1450.4,6467.6,7917.9,131.97,4505.0,5375.2,89.59
5213,2317.3,5007.2,7324.6,122.08,2583.2,3973.6,66.23
5214,1794.2,3147.2,4941.4,82.36,945.6,2022.1,33.7
5215,1324.6,5525.8,6850.4,114.17,3636.9,4431.6,73.86
5216,2929.0,5209.3,8138.2,135.64,2520.7,4278.1,71.3
5217,2267.7,6641.8,8909.5,148.49,5375.3,6735.9,112.26
5218,637.1,5010.5,5647.6,94.13,3675.3,4057.6,67.63
5219,1090.5,5350.3,6440.8,107.35,3075.1,3729.4,62.16
5220,1603.0,4657.4,6260.4,104.34,1607.1,2568.9,42.82
5221,1143.0,6420.6,7563.6,126.06,4775.4,5461.3,91.02
5222,590.7,3565.3,4156.0,69.27,1461.4,1815.8,30.26
5223,1390.1,5017.6,6407.7,106.8,3158.0,3992.1,66.54
5224,1922.2,3892.4,5814.6,96.91,2527.1,3680.4,61.34
5225,1232.2,3612.3,4844.5,80.74,2178.4,2917.7,48.63
5226,1189.4,4092.9,5282.3,88.04,1999.8,2713.4,45.22
5227,2056.6,6940.1,8996.7,149.94,5786.2,7020.1,117.0
5228,1210.0,3668.8,4878.9,81.31,2954.1,3680.1,61.33
5229,2378.6,7172.2,9550.8,159.18,4804.3,6231.4,103.86
5230,800.8,3784.0,4584.8,76.41,1562.7,2043.2,34.05
5231,1583.9,5325.6,6909.5,115.16,3393.0,4343.3,72.39
5232,1140.5,4143.7,5284.2,88.07,2067.5,2751.9,45.86
5233,2795.2,7586.5,10381.7,173.03,5150.6,6827.7,113.79
5234,728.6,4346.2,5074.8,84.58,2604.4,3041.6,50.69
5235,1042.2,2927.0,3969.2,66.15,962.6,1587.9,26.47
5236,1646.3,5049.1,6695.3,111.59,2237.8,3225.5,53.76
5237,1602.8,4011.9,5614.7,93.58,1163.7,2125.4,35.42
5238,824.3,6991.9,7816.1,130.27,4463.8,4958.3,82.64
5239,2613.4,6365.0,8978.4,149.64,4332.4,5900.4,98.34
5240,601.4,4632.0,5233.4,87.22,2409.3,2770.1,46.17
5241,742.5,6772.3,7514.9,125.25,4399.9,4845.4,80.76
5242,1766.8,6360.3,8127.2,135.45,3861.1,4921.2,82.02
5243,1173.0,6104.4,7277.4,121.29,3369.4,4073.2,67.89
